c;k;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
11;9;;;0.0;21.0;62.0;143.0;304.0;625.0;1266.0;2547.0;5108.0;10229.0;20981.0;42997.0;88053.0;180213.0;368629.0;753653.0;1540085.0
11;10;;;0.0;22.0;65.0;150.0;319.0;656.0;1329.0;2674.0;5363.0;10740.0;21493.0;44021.0;90101.0;184309.0;376821.0;770037.0;1572853.0
11;11;;;;23.0;68.0;157.0;334.0;687.0;1392.0;2801.0;5618.0;11251.0;22516.0;45045.0;92149.0;188405.0;385013.0;786421.0;1605621.0
11;12;;;;;71.0;164.0;349.0;718.0;1455.0;2928.0;5873.0;11762.0;23539.0;47092.0;94197.0;192501.0;393205.0;802805.0;1638389.0
11;13;;;;;;171.0;364.0;749.0;1518.0;3055.0;6128.0;12273.0;24562.0;49139.0;98292.0;196597.0;401397.0;819189.0;1671157.0
11;14;;;;;;;379.0;780.0;1581.0;3182.0;6383.0;12784.0;25585.0;51186.0;102387.0;204788.0;409589.0;835573.0;1703925.0
11;15;;;;;;;;811.0;1644.0;3309.0;6638.0;13295.0;26608.0;53233.0;106482.0;212979.0;425972.0;851957.0;1736693.0
11;16;;;;;;;;;1707.0;3436.0;6893.0;13806.0;27631.0;55280.0;110577.0;221170.0;442355.0;884724.0;1769461.0
11;17;;;;;;;;;;3563.0;7148.0;14317.0;28654.0;57327.0;114672.0;229361.0;458738.0;917491.0;1834996.0
11;18;;;;;;;;;;;7403.0;14828.0;29677.0;59374.0;118767.0;237552.0;475121.0;950258.0;1900531.0
